commodity_name,state,district,market,min_price,max_price,modal_price,date
Groundnut,Tamil Nadu,Villupuram,Gingee,67.49,103.95,87.5,7/23/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,76.24,93.49,84.74,7/23/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,84.99,100.74,92.87,7/23/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,72.74,83.61,78.61,7/23/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,78.12,86.36,84.12,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,102.08,102.08,102.08,7/30/2019
Groundnut,Tamil Nadu,Vellore,Vellore,70.83,97.74,95,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,83.61,84.86,84.09,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,83.57,83.57,83.57,7/2/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,75.5,100.01,87.76,7/1/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,84.24,87.38,87.38,7/1/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,62.61,90.71,76.66,7/1/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,54.23,69.23,62.48,7/1/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,75.99,88.36,83.13,7/5/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,79.61,89.36,85.36,7/5/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,83.86,90.15,89.36,7/5/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,82.61,95.54,89.08,7/5/2019
Groundnut,Tamil Nadu,Dindigul,Vedachandur,48,51,49,7/5/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,70.11,94.86,85.99,7/5/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,74.86,79.86,79.49,7/5/2019
Groundnut,Tamil Nadu,Cuddalore,Shrimushnam,79.16,90.49,88.36,7/5/2019
Groundnut,Tamil Nadu,Cuddalore,Shrimushnam,81.26,93.86,87.5,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,60.69,82.59,75.17,7/23/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,74.11,92.49,76.61,7/23/2019
Groundnut,Tamil Nadu,Vellore,Vellore,76.49,97.75,96,7/23/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,59.23,68.8,68.75,7/23/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,101.26,101.26,101.26,7/19/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,24.89,24.89,24.89,7/19/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,84.36,89.11,86.5,7/3/2019
Groundnut,Tamil Nadu,Erode,Sivagiri,52.92,65.06,63.43,7/3/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,83.49,86.99,84.38,7/4/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,76.16,88.74,85.11,7/4/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,79.88,96.29,88.09,7/3/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,72.11,86.36,79.24,7/3/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,76.2,87.11,86.23,7/3/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,70.7,70.7,70.7,7/3/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,92.46,92.46,92.46,7/9/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,68.86,79.49,78.24,7/4/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,78.74,94.61,86.68,7/4/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,81.24,89.61,85.42,7/4/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,83.11,89.24,86.18,7/9/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,71.2,88.7,87.49,7/9/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,88.74,91.11,89.93,7/9/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,72.36,102.61,95,8/5/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,70.15,85.01,82.16,8/5/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,94.08,106.12,100.1,8/5/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,73.75,94.61,89.24,7/8/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,71.36,80.25,78.61,7/8/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,59.85,68.6,66.48,7/8/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,76.46,82.24,80.49,7/24/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,76.61,90,80.36,7/24/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,60.23,66.3,60.98,7/5/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,72.11,81.49,79.9,7/18/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,57.69,83.69,76.89,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,83.73,83.73,83.73,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,60.08,65.23,62.98,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,86.11,91.74,87.5,7/8/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,52,64,53.5,7/8/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,58.69,89.61,78.69,7/8/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,79.99,92.11,86.05,7/8/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,72.74,83.48,80.3,7/22/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,63.36,105.36,84.36,7/22/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,84.4,93.11,88.76,7/22/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,80.74,98.99,89.87,7/22/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,75.86,94.36,87.5,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,86.15,86.15,86.15,7/10/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54,66.5,55,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,81.24,91.99,86.62,7/10/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,73.61,93.99,82.86,7/8/2019
Groundnut,Tamil Nadu,Ariyalur,Ariyalur Market,81.25,95.6,88.75,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,79.24,94.99,84.99,7/18/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,83.66,90.91,87.29,7/18/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54,68.7,55,7/18/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,85,92.66,90.75,7/18/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,87.49,107.15,97.32,7/18/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,88.95,88.95,88.95,7/9/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,68.5,56,7/24/2019
Groundnut,Tamil Nadu,Erode,Anthiyur,58.1,65.5,63,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,73.11,92.36,88.61,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,82.49,89.49,86.74,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,87.18,92.23,89.7,7/10/2019
Groundnut,Tamil Nadu,Vellore,Vellore,71.11,95.49,95,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,54.8,68.48,62.23,7/10/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,95.25,95.25,95.25,7/23/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,73.99,106.86,106.79,7/19/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54,68,55,7/19/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,76.24,92.24,87.46,7/19/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,90.11,107.75,98.93,7/19/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,72.36,118.61,112.32,7/18/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,75.11,95.33,77.11,7/18/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,63.58,77.53,71.48,7/18/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,77.74,93.74,85.74,8/19/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,66,56,8/19/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,72.69,92.11,78.86,8/19/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,67.23,99.03,92.03,8/19/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,84.91,100.49,89.9,7/22/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,76.5,90.78,81.36,7/22/2019
Groundnut,Tamil Nadu,Vellore,Vellore,72.21,100.25,100,7/22/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,67.5,73.45,71.83,7/22/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,84.86,84.86,84.86,7/22/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54,64,55,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,72.12,93.36,85.31,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,86.25,101.5,93.88,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,73.61,90,86.5,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,77.13,104.61,98.32,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,68.61,101.61,85.11,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,54.93,62,57.85,7/30/2019
Groundnut,Tamil Nadu,Vellore,Vellore,80.55,100.11,100,7/19/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,70.48,75.98,75.73,7/19/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,70.11,81.61,79.94,8/1/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,80.24,80.24,80.24,7/31/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,65,56.5,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,67.49,93.89,85.86,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,83.74,93.11,88.43,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,67.36,108.61,99.59,7/29/2019
Groundnut,Tamil Nadu,Villupuram,Sangarapuram,57.98,57.98,57.98,7/29/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,83.48,83.48,83.48,7/29/2019
Groundnut,Tamil Nadu,Vellore,Vellore,73.61,99.04,95,7/29/2019
Groundnut,Tamil Nadu,Cuddalore,Virudhachalam,85.99,105.36,93.87,8/27/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,62.23,65.98,62.98,8/6/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,78.9,82.71,80.6,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,70.13,70.13,70.13,8/7/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54,66,55,8/7/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,58.61,76.49,74.46,8/7/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,93.4,102.11,94.24,8/7/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,69.95,98.7,84.33,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,76.99,89.87,84.36,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,71.24,101.25,86.25,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,77.24,77.24,77.24,7/26/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,72.24,93.94,79.86,7/24/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,77.49,100.19,88.84,7/24/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,82.61,86.51,83.76,8/21/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,78,84.49,82.37,7/26/2019
Groundnut,Tamil Nadu,Vellore,Vellore,96.25,100.62,100,8/30/2019
Groundnut,Tamil Nadu,Vellore,Vellore,78.8,98.6,95,7/24/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,60.23,74.55,69.73,7/24/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,77.16,98.08,87.62,8/16/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,62.23,66.05,63.05,8/16/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,77.74,87.36,83.86,9/6/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,80.36,80.36,80.36,9/6/2019
Groundnut,Tamil Nadu,Vellore,Vellore,77.45,98.61,98,9/6/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,66.73,72.48,68.23,9/6/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,83.36,89.54,86.45,7/25/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,65,56,7/25/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,73.75,92,84.99,7/25/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,77.61,101.75,89.68,7/25/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,62.23,71.3,67.23,7/25/2019
Groundnut,Tamil Nadu,Dindigul,Dindigul,48.9,51,49.5,8/9/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,84.9,87.61,86.26,7/29/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,73.62,106.36,93.96,7/24/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,76.61,95.86,78.24,7/24/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,77.13,106.74,99.86,7/31/2019
Groundnut,Tamil Nadu,Cuddalore,Cuddalore,77.11,77.11,77.11,7/31/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,70.7,93.43,70.7,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,102.61,104.61,103.61,7/31/2019
Groundnut,Tamil Nadu,Vellore,Vellore,74.11,96.26,95,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,59.98,65.48,61.73,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,73.36,101.36,87.36,7/29/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55.5,68.5,56.5,7/29/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,72.36,94.99,88.26,7/29/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,83.36,95.49,89.43,7/29/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,84.7,86.74,85.34,9/4/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,83.36,89.61,86.36,9/18/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,82.36,95.24,87.61,9/18/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,82.63,108.21,95.86,7/25/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,70.74,85.84,81.82,7/25/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,91.11,91.11,91.11,7/25/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,84.29,96.24,91.24,8/5/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54.5,65,55.5,8/5/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,64.89,94.61,77.36,8/5/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,87.36,96.13,90.31,8/5/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,54,66.2,55,8/6/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,80.62,84.24,82.74,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,73.36,97.74,85.55,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,56.73,57.55,57.5,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,78.86,100.36,92.02,8/8/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,76.4,82.36,79.26,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,76.99,97.49,87.24,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,63.2,65.03,64.72,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,61.32,88.11,81.99,8/9/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,79.24,99.65,89.45,8/9/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,60.7,57.5,11/12/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,67.61,93.24,80.43,8/5/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,79.24,94.36,86.8,8/13/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,83.71,103.96,93.83,8/13/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,79.39,79.39,79.39,8/13/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,73.36,103.86,92.61,8/1/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,68.86,85.28,75.86,8/1/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,83.65,84.74,84.02,8/16/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,77.36,84.76,82.48,7/29/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,105.11,105.11,105.11,9/17/2019
Groundnut,Tamil Nadu,Vellore,Vellore,63.5,86.49,85,9/17/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,76.24,82.75,82.24,8/9/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,86.88,86.88,86.88,8/9/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,76.5,76.5,76.5,8/9/2019
Groundnut,Tamil Nadu,Vellore,Vellore,70.83,95.86,90,8/9/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,83.61,83.61,83.61,8/9/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,60.7,58,11/13/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,74.11,100.01,93.76,8/19/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,82.49,85.9,83.12,8/19/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,91.24,103.5,97.38,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,63.61,93.24,81.86,7/30/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,89.38,102.61,96,7/30/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,72.75,83.91,81.12,10/3/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,75,88.9,81.95,8/20/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,84.87,92.41,87.89,8/20/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,86.24,100.12,94.61,8/20/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,80.88,104.61,92.75,9/16/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,73.36,100.95,87.16,7/31/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,79.61,100.24,89.93,9/13/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,69.94,88.64,83.74,8/1/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,75.11,94.38,93.45,8/6/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,76.23,83.61,81.49,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,70.61,96,83.61,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,87.37,106.12,96.74,8/6/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,72.26,80.36,78.32,10/10/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,75.45,89.99,85,10/10/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,75.86,92.91,84.39,9/19/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,109.96,110.11,110.03,9/19/2019
Groundnut,Tamil Nadu,Vellore,Vellore,80.86,104.61,100,9/19/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,65.23,70.73,69.72,9/19/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,98.6,102.29,100.45,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,69.94,84.88,79.49,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,70.88,96.25,83.57,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,83.66,83.66,83.66,8/8/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,62.63,92.74,80.86,8/22/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,74.25,102.75,93.74,8/22/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,79.86,90,84.94,8/14/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,66.2,99.86,90.64,8/14/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,67.75,102.64,98.24,8/7/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,71.48,82.11,76.26,8/7/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,60.98,66.4,64.57,8/7/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,75.88,101.21,93.88,8/2/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,83.86,102.61,93.23,8/14/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,57.48,65.33,63.23,8/14/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,81.74,84.49,82.7,8/14/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,78.75,85.36,80.59,8/14/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,85.13,85.13,85.13,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,71.84,90.11,75.63,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,87.74,102.74,91.61,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,74.61,82.5,79.38,8/6/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,62.86,97.11,79.99,9/16/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,100.08,100.08,100.08,9/16/2019
Groundnut,Tamil Nadu,Vellore,Vellore,75.14,102.11,100,9/16/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,64.23,69.73,66.98,9/16/2019
Groundnut,Tamil Nadu,Erode,Anthiyur,63.14,66,65,10/2/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,91.25,96.54,91.25,9/23/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,85.86,87.75,86.8,9/23/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,69.5,98.86,75.49,8/9/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,72.11,95.21,83.66,8/9/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,68.99,89.24,83.78,8/28/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,76.49,95.25,89.46,8/28/2019
